Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Automated Manual,Automatic,Automatic with Select Shift,Continuously Variable,Manual,Diesel,Ethanol(E85),Premium Gasoline,Regular Gasoline
4.0,6,15.1,11.5,21,317,0,0,0,0,1,0,0,0,1
3.8,6,14.2,10.7,22,295,1,0,0,0,0,0,0,1,0
1.6,4,7.7,6.6,39,169,0,0,0,1,0,0,0,0,1
3.5,6,11.6,7.9,29,233,0,0,0,1,0,0,0,1,0
1.6,4,9.0,6.8,35,188,0,1,0,0,0,0,0,0,1
1.6,4,8.7,6.8,36,186,0,0,0,0,1,0,0,0,1
3.5,6,11.7,8.3,28,240,0,0,0,1,0,0,0,0,1
3.5,6,11.7,8.5,27,242,0,0,0,1,0,0,0,0,1
2.0,4,9.8,8.8,30,218,0,0,0,1,0,0,0,0,1
3.5,6,11.6,8.5,28,240,0,0,0,1,0,0,0,0,1
3.5,6,12.1,8.9,26,250,0,0,0,1,0,0,0,0,1
3.5,6,12.4,9.2,26,259,0,0,0,1,0,0,0,0,1
2.0,4,8.6,7.2,35,188,0,0,0,1,0,0,0,0,1
2.0,4,10.1,8.1,31,217,0,0,0,0,1,0,0,0,1
2.0,4,9.1,7.6,34,198,0,0,0,1,0,0,0,0,1
2.5,4,9.1,7.1,34,192,0,0,0,1,0,0,0,0,1
2.5,4,9.6,7.5,32,204,0,0,0,1,0,0,0,0,1
1.8,4,8.1,6.3,39,172,0,0,0,1,0,0,0,0,1
1.8,4,8.8,6.6,36,183,0,0,0,0,1,0,0,0,1
1.6,4,8.9,7.3,34,193,0,0,0,1,0,0,0,1,0
1.6,4,9.1,7.3,34,195,0,0,0,0,1,0,0,1,0
1.6,4,9.4,7.8,32,205,0,0,0,1,0,0,0,1,0
1.6,4,9.5,7.6,32,204,0,0,0,0,1,0,0,1,0
5.6,8,15.0,11.2,21,312,0,0,1,0,0,0,0,0,1
5.6,8,15.2,11.1,21,315,0,0,1,0,0,0,0,0,1
5.6,8,15.9,11.9,20,331,0,0,1,0,0,0,0,0,1
1.6,4,7.6,6.2,40,164,0,0,0,1,0,0,0,0,1
1.6,4,8.6,6.6,37,180,0,0,0,0,1,0,0,0,1
3.0,6,10.6,8.0,30,221,1,0,0,0,0,0,0,1,0
3.0,6,11.8,8.1,28,237,0,0,0,0,1,0,0,1,0
3.0,6,10.8,8.3,29,227,1,0,0,0,0,0,0,1,0
3.0,6,12.0,8.2,27,241,0,0,0,0,1,0,0,1,0
3.0,6,11.5,9.1,27,243,1,0,0,0,0,0,0,1,0
3.0,6,13.0,8.9,25,260,0,0,0,0,1,0,0,1,0
3.0,6,11.8,9.2,26,249,1,0,0,0,0,0,0,1,0
3.0,6,12.7,9.0,26,258,0,0,0,0,1,0,0,1,0
3.0,6,10.8,8.3,29,226,1,0,0,0,0,0,0,1,0
3.0,6,12.1,8.3,27,242,0,0,0,0,1,0,0,1,0
3.0,6,10.8,8.4,29,228,1,0,0,0,0,0,0,1,0
3.0,6,12.1,8.3,27,243,0,0,0,0,1,0,0,1,0
3.0,6,11.9,9.1,27,248,1,0,0,0,0,0,0,1,0
3.0,6,14.6,9.4,23,286,0,0,0,0,1,0,0,1,0
3.0,6,10.7,8.3,29,225,1,0,0,0,0,0,0,1,0
3.0,6,12.1,8.3,27,242,0,0,0,0,1,0,0,1,0
3.0,6,11.0,8.4,29,230,1,0,0,0,0,0,0,1,0
3.0,6,12.2,8.5,27,246,0,0,0,0,1,0,0,1,0
3.0,6,11.8,9.2,27,248,1,0,0,0,0,0,0,1,0
3.0,6,12.8,8.9,26,257,0,0,0,0,1,0,0,1,0
3.0,6,11.9,9.3,26,250,1,0,0,0,0,0,0,1,0
3.0,6,12.9,9.1,25,260,0,0,0,0,1,0,0,1,0
3.0,6,11.1,8.5,29,232,1,0,0,0,0,0,0,1,0
3.0,6,12.1,8.4,27,243,0,0,0,0,1,0,0,1,0
3.0,6,11.0,8.5,29,231,1,0,0,0,0,0,0,1,0
3.0,6,12.2,8.5,27,246,0,0,0,0,1,0,0,1,0
3.8,6,15.3,11.2,21,315,1,0,0,0,0,0,0,1,0
4.0,6,15.8,11.7,20,324,1,0,0,0,0,0,0,1,0
4.0,6,18.0,11.5,19,352,0,0,0,0,1,0,0,1,0
4.0,6,16.1,12.2,20,335,1,0,0,0,0,0,0,1,0
4.0,6,16.4,11.2,20,334,0,0,0,0,1,0,0,1,0
4.0,6,17.4,12.4,19,350,0,0,0,0,1,0,0,1,0
3.0,6,10.9,8.4,29,228,1,0,0,0,0,0,0,1,0
3.0,6,12.2,8.5,27,246,0,0,0,0,1,0,0,1,0
3.0,6,12.1,9.2,26,251,1,0,0,0,0,0,0,1,0
3.0,6,13.2,9.2,25,266,0,0,0,0,1,0,0,1,0
3.0,6,11.1,8.6,28,233,1,0,0,0,0,0,0,1,0
3.0,6,12.2,8.5,27,246,0,0,0,0,1,0,0,1,0
3.8,6,12.6,9.9,25,266,1,0,0,0,0,0,0,1,0
3.8,6,12.7,9.9,25,267,1,0,0,0,0,0,0,1,0
3.8,6,12.6,9.9,25,266,1,0,0,0,0,0,0,1,0
3.8,6,12.7,9.9,25,267,1,0,0,0,0,0,0,1,0
3.8,6,14.3,10.9,22,297,1,0,0,0,0,0,0,1,0
2.0,4,10.5,8.0,30,219,1,0,0,0,0,0,0,1,0
2.0,4,11.0,8.3,29,229,0,0,0,0,1,0,0,1,0
2.5,4,11.8,9.2,27,249,1,0,0,0,0,0,0,1,0
2.5,4,12.3,9.4,26,257,0,0,0,0,1,0,0,1,0
2.5,4,11.1,8.4,29,231,1,0,0,0,0,0,0,1,0
2.5,4,12.1,9.0,26,249,0,0,0,0,1,0,0,1,0
3.0,6,12.5,10.0,25,265,0,0,1,0,0,0,0,1,0
2.9,6,12.9,10.4,24,275,0,0,1,0,0,0,0,1,0
4.0,8,15.6,12.4,20,329,0,0,1,0,0,0,0,1,0
2.0,4,10.5,8.0,30,219,1,0,0,0,0,0,0,1,0
2.0,4,11.0,8.3,29,229,0,0,0,0,1,0,0,1,0
2.5,4,11.8,9.2,27,249,1,0,0,0,0,0,0,1,0
2.5,4,12.3,9.4,26,257,0,0,0,0,1,0,0,1,0
2.5,4,11.1,8.4,29,231,1,0,0,0,0,0,0,1,0
2.5,4,12.1,9.0,26,249,0,0,0,0,1,0,0,1,0
2.0,4,12.2,10.2,25,264,1,0,0,0,0,0,0,1,0
3.0,6,12.9,10.2,24,272,1,0,0,0,0,0,0,1,0
3.0,6,12.4,8.7,26,250,1,0,0,0,0,0,0,1,0
3.0,6,12.4,9.0,26,253,1,0,0,0,0,0,0,1,0
3.0,6,12.4,9.0,26,253,1,0,0,0,0,0,0,1,0
3.0,6,12.2,8.9,26,250,1,0,0,0,0,0,0,1,0
2.9,6,13.1,8.9,25,261,1,0,0,0,0,0,0,1,0
2.9,6,13.1,8.9,25,261,1,0,0,0,0,0,0,1,0
2.9,6,13.1,9.8,24,273,1,0,0,0,0,0,0,1,0
4.0,8,14.5,10.2,22,295,1,0,0,0,0,0,0,1,0
4.0,8,15.7,10.5,21,313,1,0,0,0,0,0,0,1,0
4.0,8,12.8,9.2,25,261,1,0,0,0,0,0,0,1,0
4.0,8,12.8,9.2,25,261,1,0,0,0,0,0,0,1,0
4.0,8,13.4,10.1,24,279,1,0,0,0,0,0,0,1,0
3.6,6,11.9,9.4,26,253,0,1,0,0,0,0,0,0,1
3.6,6,11.6,9.0,27,246,0,1,0,0,0,0,0,0,1
5.7,8,16.2,10.5,21,320,0,1,0,0,0,0,0,0,1
5.7,8,14.1,10.3,23,290,0,1,0,0,0,0,0,0,1
3.6,6,12.2,9.7,25,260,0,1,0,0,0,0,0,0,1
5.7,8,16.1,11.0,20,325,0,1,0,0,0,0,0,0,1
5.7,8,14.3,11.1,22,302,0,1,0,0,0,0,0,0,1
3.0,6,11.8,8.6,27,278,0,1,0,0,0,1,0,0,0
3.6,6,13.9,9.6,24,280,0,1,0,0,0,0,0,0,1
3.6,6,19.7,13.8,17,283,0,1,0,0,0,0,1,0,0
5.7,8,17.0,12.0,19,346,0,1,0,0,0,0,0,0,1
5.7,8,15.7,11.0,21,319,0,1,0,0,0,0,0,0,1
3.0,6,12.3,8.8,26,289,0,1,0,0,0,1,0,0,0
3.6,6,14.5,10.2,22,294,0,1,0,0,0,0,0,0,1
3.6,6,20.7,14.7,16,300,0,1,0,0,0,0,1,0,0
5.7,8,18.7,13.3,17,382,0,1,0,0,0,0,0,0,1
5.7,8,16.1,11.5,20,328,0,1,0,0,0,0,0,0,1
2.4,4,11.2,8.3,29,232,0,1,0,0,0,0,0,0,1
6.7,12,20.0,11.8,17,382,0,0,1,0,0,0,0,1,0
6.6,12,20.3,13.0,17,397,0,0,1,0,0,0,0,1,0
6.6,12,20.3,13.0,17,397,0,0,1,0,0,0,0,1,0
6.6,12,20.3,13.0,17,397,0,0,1,0,0,0,0,1,0
6.7,12,20.0,11.8,17,382,0,0,1,0,0,0,0,1,0
6.7,12,20.0,11.8,17,382,0,0,1,0,0,0,0,1,0
6.6,12,19.6,12.9,17,388,0,0,1,0,0,0,0,1,0
2.4,4,11.6,9.0,27,244,0,0,0,1,0,0,0,0,1
2.0,4,9.7,7.2,33,200,0,0,1,0,0,0,0,1,0
2.0,4,11.2,8.3,29,231,0,0,0,0,1,0,0,1,0
2.0,4,8.8,7.2,35,188,0,0,0,1,0,0,0,0,1
2.0,4,10.5,8.1,30,220,0,0,0,0,1,0,0,0,1
2.5,4,9.0,7.2,34,192,0,0,0,1,0,0,0,0,1
2.0,4,8.3,6.4,38,174,0,0,0,1,0,0,0,0,1
2.0,4,10.1,7.5,32,209,0,0,0,0,1,0,0,0,1
2.0,4,8.4,6.6,37,177,0,0,0,1,0,0,0,0,1
2.0,4,10.1,7.7,31,211,0,0,0,0,1,0,0,0,1
2.5,4,9.3,7.0,34,193,0,0,0,1,0,0,0,0,1
3.6,6,11.9,8.3,27,241,0,0,0,1,0,0,0,0,1
2.5,4,9.4,7.3,33,198,0,0,0,1,0,0,0,0,1
3.6,6,12.0,8.7,27,247,0,0,0,1,0,0,0,0,1
2.0,4,12.6,9.6,25,256,0,0,0,1,0,0,0,1,0
2.0,4,11.3,8.5,28,235,0,0,0,0,1,0,0,1,0
2.5,4,14.3,10.7,22,296,0,0,0,0,1,0,0,1,0
4.0,6,14.3,11.9,21,308,0,0,1,0,0,0,0,0,1
4.0,6,14.3,11.9,21,308,0,0,1,0,0,0,0,0,1
2.0,4,9.9,7.3,32,204,0,0,1,0,0,0,0,1,0
2.0,4,11.3,8.3,29,232,0,0,0,0,1,0,0,1,0
3.5,6,10.9,7.6,30,220,0,0,1,0,0,0,0,0,1
2.5,4,8.1,5.7,41,164,0,0,1,0,0,0,0,0,1
2.5,4,8.4,6.1,38,173,0,0,1,0,0,0,0,0,1
2.5,4,8.5,6.2,38,175,0,0,1,0,0,0,0,0,1
3.5,6,10.5,7.1,31,210,0,0,1,0,0,0,0,0,1
3.5,6,10.7,7.4,31,215,0,0,1,0,0,0,0,0,1
2.5,4,4.9,4.8,58,113,0,0,0,1,0,0,0,0,1
2.5,4,5.3,5.0,55,121,0,0,0,1,0,0,0,0,1
2.0,4,8.7,7.5,34,189,0,0,1,0,0,0,0,0,1
1.8,4,8.3,6.5,38,174,0,0,0,1,0,0,0,0,1
1.8,4,8.3,6.7,37,178,0,0,0,1,0,0,0,0,1
1.8,4,8.5,6.6,37,178,0,0,0,0,1,0,0,0,1
1.8,4,7.8,5.9,41,163,0,0,0,1,0,0,0,0,1
2.0,4,7.5,5.8,42,157,0,0,0,1,0,0,0,0,1
2.0,4,8.4,6.3,38,174,0,0,0,0,1,0,0,0,1
3.5,6,11.8,8.7,27,243,0,0,1,0,0,0,0,0,1
3.5,6,12.1,9.0,27,250,0,0,1,0,0,0,0,0,1
3.5,6,12.0,8.9,27,248,0,0,1,0,0,0,0,0,1
3.5,6,11.7,8.8,27,242,0,0,1,0,0,0,0,0,1
3.5,6,8.1,8.5,34,193,0,0,0,1,0,0,0,0,1
1.8,4,4.4,4.6,64,105,0,0,0,1,0,0,0,0,1
1.8,4,4.5,4.9,60,109,0,0,0,1,0,0,0,0,1
1.5,4,4.9,5.5,55,120,0,0,0,1,0,0,0,0,1
2.5,4,8.8,6.7,36,183,0,0,1,0,0,0,0,0,1
2.5,4,9.2,7.1,34,190,0,0,1,0,0,0,0,0,1
2.5,4,5.8,6.3,47,140,0,0,0,1,0,0,0,0,1
5.7,8,18.4,13.8,17,384,0,0,1,0,0,0,0,0,1
3.5,6,12.4,8.9,26,254,0,0,1,0,0,0,0,0,1
3.5,6,13.4,9.6,24,274,0,0,1,0,0,0,0,0,1
2.7,4,12.1,10.1,25,263,0,0,1,0,0,0,0,0,1
2.7,4,12.7,10.6,24,274,0,0,1,0,0,0,0,0,1
3.5,6,13.0,10.5,24,278,0,0,1,0,0,0,0,0,1
3.5,6,13.8,11.4,22,299,0,0,0,0,1,0,0,0,1
3.5,6,13.8,11.7,22,300,0,0,0,0,1,0,0,0,1
5.7,8,17.7,13.6,18,371,0,0,1,0,0,0,0,0,1
4.6,8,16.8,13.1,19,354,0,0,1,0,0,0,0,0,1
5.7,8,18.0,14.1,17,382,0,0,1,0,0,0,0,0,1
1.5,4,7.3,5.8,43,155,0,0,1,0,0,0,0,0,1
1.5,4,7.8,6.0,42,164,0,0,0,0,1,0,0,0,1
1.5,4,7.9,6.8,38,173,0,1,0,0,0,0,0,0,1
1.5,4,7.8,6.5,39,169,0,0,0,0,1,0,0,0,1
2.0,4,12.0,8.6,27,244,0,0,1,0,0,0,0,1,0
2.0,4,11.6,9.1,27,245,0,0,1,0,0,0,0,0,1
3.6,6,13.8,10.2,23,286,0,0,1,0,0,0,0,0,1
2.0,4,9.0,7.1,34,191,0,0,1,0,0,0,0,0,1
2.0,4,9.0,7.1,34,191,0,0,1,0,0,0,0,0,1
2.0,4,9.1,6.9,35,189,0,0,1,0,0,0,0,0,1
2.0,4,9.1,6.9,35,189,0,0,1,0,0,0,0,0,1
1.4,4,8.1,6.4,38,172,0,0,1,0,0,0,0,0,1
1.4,4,8.2,6.3,38,172,0,0,0,0,1,0,0,0,1
2.0,4,9.6,7.5,33,202,1,0,0,0,0,0,0,0,1
2.0,4,9.8,7.3,32,203,0,0,0,0,1,0,0,0,1
2.0,4,10.2,7.9,31,213,1,0,0,0,0,0,0,1,0
2.0,4,11.4,8.2,29,232,0,0,0,0,1,0,0,1,0
1.8,4,10.7,8.0,30,220,1,0,0,0,0,0,0,0,1
1.8,4,11.1,7.8,29,225,0,0,0,0,1,0,0,0,1
1.4,4,8.6,6.5,37,178,0,0,1,0,0,0,0,0,1
1.4,4,8.2,6.3,38,172,0,0,0,0,1,0,0,0,1
1.8,4,10.8,8.1,29,224,1,0,0,0,0,0,0,0,1
1.8,4,10.8,7.6,30,218,0,0,0,0,1,0,0,0,1
1.4,4,7.8,5.9,40,162,0,0,1,0,0,0,0,0,1
1.4,4,7.9,5.9,40,163,0,0,0,0,1,0,0,0,1
2.0,4,9.3,7.2,34,196,1,0,0,0,0,0,0,0,1
2.0,4,9.6,7.3,33,200,0,0,0,0,1,0,0,0,1
2.0,4,9.3,6.5,35,188,0,0,1,0,0,0,0,0,1
2.0,4,10.7,8.0,30,221,0,0,1,0,0,0,0,0,1
2.0,4,11.1,8.1,29,228,0,0,1,0,0,0,0,0,1
2.0,4,9.9,6.6,34,197,0,0,1,0,0,0,0,1,0
2.0,4,11.1,7.3,30,218,0,0,1,0,0,0,0,1,0
2.0,4,10.6,7.4,31,215,0,0,1,0,0,0,0,1,0
2.0,4,11.1,7.3,30,219,0,0,1,0,0,0,0,1,0
2.0,4,9.9,6.6,34,197,0,0,1,0,0,0,0,1,0
2.0,4,11.1,7.3,30,219,0,0,1,0,0,0,0,1,0
2.0,4,10.8,7.6,30,218,0,0,1,0,0,0,0,1,0
2.0,4,11.1,7.3,30,219,0,0,1,0,0,0,0,1,0
2.0,4,11.6,8.1,28,233,0,0,1,0,0,0,0,1,0
2.0,4,10.3,7.5,31,211,0,0,1,0,0,0,0,1,0
2.0,4,11.3,8.5,28,233,0,0,1,0,0,0,0,1,0
2.0,4,11.8,8.6,27,242,0,0,1,0,0,0,0,1,0
2.0,4,11.3,8.5,28,233,0,0,1,0,0,0,0,1,0
2.0,4,12.1,8.9,26,250,0,0,1,0,0,0,0,1,0
2.4,4,9.9,7.0,33,199,1,0,0,0,0,0,0,1,0
3.5,6,12.3,9.2,26,254,0,0,1,0,0,0,0,1,0
3.5,6,12.2,9.5,26,258,0,0,1,0,0,0,0,1,0
3.0,6,9.1,9.0,31,210,1,0,0,0,0,0,0,1,0
2.0,4,11.0,8.6,29,232,0,0,1,0,0,0,0,1,0
2.0,4,11.3,9.1,27,241,0,0,1,0,0,0,0,1,0
3.5,6,8.4,8.2,34,196,1,0,0,0,0,0,0,1,0
2.4,4,10.2,7.4,32,209,1,0,0,0,0,0,0,1,0
3.5,6,11.4,7.7,29,228,0,0,1,0,0,0,0,1,0
3.5,6,12.0,8.2,27,240,0,0,1,0,0,0,0,1,0
1.8,4,9.7,6.9,34,197,1,0,0,0,0,0,0,1,0
2.0,4,10.0,7.2,32,205,0,1,0,0,0,0,0,1,0
2.0,4,10.5,7.7,31,217,0,1,0,0,0,0,0,1,0
2.9,6,13.5,9.3,24,271,0,1,0,0,0,0,0,1,0
2.0,4,10.3,8.1,30,218,0,1,0,0,0,0,0,1,0
2.0,4,10.8,8.3,29,226,0,1,0,0,0,0,0,1,0
2.9,6,13.9,10.3,23,288,0,1,0,0,0,0,0,1,0
4.0,8,13.0,9.8,25,271,0,1,0,0,0,0,0,1,0
5.2,12,15.5,10.6,21,312,0,1,0,0,0,0,0,1,0
5.2,12,16.4,10.7,20,324,0,1,0,0,0,0,0,1,0
4.0,8,13.1,9.6,25,270,0,1,0,0,0,0,0,1,0
4.0,8,16.7,11.2,20,333,0,0,0,0,1,0,0,1,0
2.0,4,8.8,6.5,36,182,1,0,0,0,0,0,0,0,1
2.0,4,10.8,8.0,30,224,1,0,0,0,0,0,0,0,1
2.0,4,10.8,8.0,30,224,1,0,0,0,0,0,0,0,1
2.0,4,10.0,7.3,32,205,1,0,0,0,0,0,0,1,0
2.0,4,10.0,7.4,32,206,1,0,0,0,0,0,0,1,0
2.0,4,10.0,7.3,32,205,1,0,0,0,0,0,0,1,0
2.0,4,10.0,7.4,32,206,1,0,0,0,0,0,0,1,0
2.0,4,10.0,7.3,32,205,1,0,0,0,0,0,0,1,0
2.0,4,9.8,7.4,32,205,1,0,0,0,0,0,0,1,0
3.0,6,10.9,8.2,29,226,1,0,0,0,0,0,0,1,0
3.0,6,11.8,9.1,27,247,1,0,0,0,0,0,0,1,0
3.0,6,10.9,8.2,29,226,1,0,0,0,0,0,0,1,0
3.0,6,13.5,8.9,25,267,0,0,1,0,0,0,0,1,0
4.0,8,15.4,10.4,21,308,0,0,1,0,0,0,0,1,0
2.0,4,12.3,8.6,27,248,0,0,1,0,0,0,0,0,1
2.0,4,10.7,8.4,29,226,1,0,0,0,0,0,0,1,0
3.0,6,13.8,11.4,22,296,0,0,1,0,0,0,0,1,0
3.0,6,13.8,11.4,22,296,0,0,1,0,0,0,0,1,0
5.2,10,17.5,11.7,19,347,1,0,0,0,0,0,0,1,0
5.2,10,17.5,11.7,19,347,1,0,0,0,0,0,0,1,0
2.5,5,12.1,8.4,27,243,1,0,0,0,0,0,0,1,0
2.0,4,10.7,8.0,30,222,1,0,0,0,0,0,0,1,0
3.0,6,11.8,8.9,27,245,0,0,1,0,0,0,0,1,0
3.0,6,11.8,8.9,27,245,0,0,1,0,0,0,0,1,0
3.0,6,12.1,9.1,26,252,0,0,1,0,0,0,0,1,0
3.0,6,11.8,8.9,27,245,0,0,1,0,0,0,0,1,0
2.9,6,12.9,8.5,26,255,0,0,1,0,0,0,0,1,0
2.9,6,12.9,8.5,26,255,0,0,1,0,0,0,0,1,0
4.0,8,17.6,10.7,19,339,0,0,1,0,0,0,0,1,0
3.0,6,13.1,10.3,24,276,0,0,1,0,0,0,0,1,0
2.0,4,10.3,7.7,31,213,1,0,0,0,0,0,0,0,1
2.0,4,10.3,7.7,31,213,1,0,0,0,0,0,0,0,1
2.5,5,12.1,8.2,27,241,1,0,0,0,0,0,0,1,0
2.0,4,10.4,8.2,30,220,1,0,0,0,0,0,0,1,0
4.0,8,16.4,10.1,21,315,0,0,1,0,0,0,0,1,0
6.0,12,20.0,13.8,16,401,0,0,1,0,0,0,0,1,0
4.0,8,15.1,9.1,23,291,1,0,0,0,0,0,0,1,0
6.0,12,19.0,11.6,18,364,1,0,0,0,0,0,0,1,0
4.0,8,15.1,9.1,23,291,1,0,0,0,0,0,0,1,0
6.0,12,19.2,12.2,18,373,1,0,0,0,0,0,0,1,0
6.0,12,19.2,12.2,18,373,1,0,0,0,0,0,0,1,0
2.0,4,10.1,7.0,32,204,0,0,1,0,0,0,0,1,0
2.0,4,10.9,7.5,30,219,0,0,1,0,0,0,0,1,0
2.0,4,9.5,7.4,33,200,0,0,1,0,0,0,0,1,0
2.0,4,10.9,7.5,30,219,0,0,1,0,0,0,0,1,0
2.0,4,9.5,6.9,34,195,0,0,1,0,0,0,0,1,0
2.0,4,10.6,7.3,31,213,0,0,1,0,0,0,0,1,0
2.0,4,10.1,7.0,32,204,0,0,1,0,0,0,0,1,0
2.0,4,10.9,7.5,30,219,0,0,1,0,0,0,0,1,0
2.0,4,10.9,7.5,30,219,0,0,1,0,0,0,0,1,0
3.0,6,12.4,8.5,26,249,0,0,1,0,0,0,0,1,0
3.0,6,11.4,8.1,29,231,0,0,1,0,0,0,0,1,0
3.0,6,11.4,8.3,28,233,0,0,1,0,0,0,0,1,0
3.0,6,13.0,8.5,26,257,0,0,0,0,1,0,0,1,0
3.0,6,11.4,8.3,28,233,0,0,1,0,0,0,0,1,0
2.0,4,9.9,7.5,32,206,0,0,1,0,0,0,0,1,0
3.0,6,10.7,8.1,30,222,0,0,1,0,0,0,0,1,0
4.4,8,14.5,9.9,23,290,0,0,1,0,0,0,0,1,0
4.4,8,14.5,9.9,23,290,0,0,1,0,0,0,0,1,0
4.4,8,14.5,9.9,23,290,0,0,1,0,0,0,0,1,0
3.0,6,14.1,10.3,23,290,1,0,0,0,0,0,0,1,0
3.0,6,13.4,9.6,24,273,0,0,0,0,1,0,0,1,0
3.0,6,11.4,8.1,29,231,0,0,1,0,0,0,0,1,0
3.0,6,12.7,8.8,26,255,0,0,0,0,1,0,0,1,0
3.0,6,11.4,8.3,28,233,0,0,1,0,0,0,0,1,0
3.0,6,11.4,8.1,29,231,0,0,1,0,0,0,0,1,0
3.0,6,11.4,8.1,29,231,0,0,1,0,0,0,0,1,0
3.0,6,12.7,8.8,26,255,0,0,0,0,1,0,0,1,0
3.0,6,12.7,8.8,26,255,0,0,0,0,1,0,0,1,0
3.0,6,11.4,8.3,28,233,0,0,1,0,0,0,0,1,0
3.0,6,11.4,8.3,28,233,0,0,1,0,0,0,0,1,0
3.0,6,11.4,8.3,28,233,0,0,1,0,0,0,0,1,0
3.0,6,14.5,10.5,22,299,1,0,0,0,0,0,0,1,0
3.0,6,14.5,10.5,22,299,1,0,0,0,0,0,0,1,0
3.0,6,13.8,9.4,24,280,0,0,0,0,1,0,0,1,0
3.0,6,13.8,9.4,24,280,0,0,0,0,1,0,0,1,0
3.0,6,14.1,10.3,23,290,1,0,0,0,0,0,0,1,0
3.0,6,14.1,10.3,23,290,1,0,0,0,0,0,0,1,0
3.0,6,13.4,9.6,24,273,0,0,0,0,1,0,0,1,0
3.0,6,13.4,9.6,24,273,0,0,0,0,1,0,0,1,0
3.0,6,14.1,10.3,23,290,1,0,0,0,0,0,0,1,0
4.4,8,16.0,11.0,20,322,0,0,1,0,0,0,0,1,0
4.4,8,16.0,11.0,20,322,0,0,1,0,0,0,0,1,0
4.4,8,13.6,9.3,24,273,0,0,1,0,0,0,0,1,0
6.6,12,17.8,11.9,19,354,0,0,1,0,0,0,0,1,0
4.4,8,16.0,11.0,20,322,0,0,1,0,0,0,0,1,0
4.4,8,16.0,11.0,20,322,0,0,1,0,0,0,0,1,0
4.4,8,16.0,11.0,20,322,0,0,1,0,0,0,0,1,0
4.4,8,16.0,11.0,20,322,0,0,1,0,0,0,0,1,0
4.4,8,16.0,11.0,20,322,0,0,1,0,0,0,0,1,0
4.4,8,16.0,11.0,20,322,0,0,1,0,0,0,0,1,0
4.4,8,14.5,9.9,23,290,0,0,1,0,0,0,0,1,0
4.4,8,13.6,9.3,24,273,0,0,1,0,0,0,0,1,0
4.4,8,14.5,9.9,23,290,0,0,1,0,0,0,0,1,0
2.0,4,10.3,7.7,31,213,0,0,1,0,0,0,0,1,0
2.0,4,9.9,7.6,32,207,0,0,1,0,0,0,0,1,0
2.0,4,10.0,7.8,31,210,0,0,1,0,0,0,0,1,0
2.0,4,10.0,8.2,31,215,0,0,1,0,0,0,0,1,0
3.0,6,16.6,12.1,19,339,0,0,1,0,0,0,0,1,0
3.0,6,16.6,12.1,19,339,0,0,1,0,0,0,0,1,0
3.0,6,11.3,8.7,28,235,0,0,1,0,0,0,0,1,0
2.0,4,10.0,8.2,31,215,0,0,1,0,0,0,0,1,0
3.0,6,16.6,12.1,19,339,0,0,1,0,0,0,0,1,0
3.0,6,16.6,12.1,19,339,0,0,1,0,0,0,0,1,0
3.0,6,11.3,8.7,28,235,0,0,1,0,0,0,0,1,0
3.0,6,11.7,9.1,27,245,0,0,1,0,0,0,0,1,0
4.4,8,14.5,10.7,22,302,0,0,1,0,0,0,0,1,0
4.4,8,14.5,10.7,22,302,0,0,1,0,0,0,0,1,0
3.0,6,11.7,9.1,27,245,0,0,1,0,0,0,0,1,0
4.4,8,14.5,10.7,22,302,0,0,1,0,0,0,0,1,0
3.0,6,12.0,9.4,26,254,0,0,1,0,0,0,0,1,0
4.4,8,15.5,11.4,21,318,0,0,1,0,0,0,0,1,0
4.4,8,15.5,11.4,21,318,0,0,1,0,0,0,0,1,0
2.0,4,9.5,7.4,33,200,0,0,1,0,0,0,0,1,0
3.0,6,10.3,8.0,30,216,0,0,1,0,0,0,0,1,0
8.0,16,26.8,16.6,13,522,1,0,0,0,0,0,0,1,0
3.6,6,13.0,9.1,25,263,0,1,0,0,0,0,0,0,1
3.6,6,13.6,9.6,24,277,0,1,0,0,0,0,0,0,1
1.4,4,9.4,7.8,32,204,0,0,1,0,0,0,0,0,1
1.4,4,10.0,8.0,31,214,0,0,1,0,0,0,0,0,1
1.2,3,9.0,7.7,34,198,0,0,0,1,0,0,0,0,1
1.3,3,9.0,8.0,33,199,0,1,0,0,0,0,0,0,1
2.0,4,11.7,9.4,26,250,0,1,0,0,0,0,0,1,0
2.5,4,11.1,8.6,28,234,0,1,0,0,0,0,0,0,1
2.0,4,10.3,7.4,31,211,0,0,1,0,0,0,0,1,0
2.0,4,11.0,8.0,29,227,0,0,1,0,0,0,0,1,0
3.6,6,12.5,8.8,26,255,0,0,1,0,0,0,0,0,1
2.0,4,10.1,6.8,32,203,0,0,1,0,0,0,0,1,0
2.7,4,11.5,8.0,29,232,0,0,1,0,0,0,0,1,0
2.0,4,10.4,7.4,31,213,0,0,1,0,0,0,0,1,0
2.7,4,11.7,8.4,28,238,0,0,1,0,0,0,0,1,0
2.7,4,11.5,8.2,28,234,0,0,1,0,0,0,0,1,0
2.7,4,11.7,8.4,28,238,0,0,1,0,0,0,0,1,0
2.0,4,10.4,7.3,31,209,0,0,1,0,0,0,0,1,0
3.0,6,12.6,9.1,26,256,0,0,1,0,0,0,0,1,0
